fold_name,boosting_round,inner_early_stop_logloss
fold_2024,29,0.6906932680874083
fold_2024,30,0.6906997362427529
fold_2024,31,0.6906892279885112
fold_2024,32,0.6906974535882335
fold_2024,33,0.6907034346709303
fold_2024,34,0.690698758269214
fold_2024,35,0.6907184284852761
fold_2024,36,0.6907228957208859
fold_2024,37,0.6907382093753015
fold_2024,38,0.6907503785741206
fold_2024,39,0.6907699388547206
fold_2024,40,0.6908194475981378
fold_2024,41,0.6908283867258265
fold_2024,42,0.6908263817960988
fold_2024,43,0.6908438614172315
fold_2024,44,0.6908582388774948
fold_2024,45,0.6908508438639422
fold_2024,46,0.6908553163426809
fold_2024,47,0.6908804482794919
fold_2024,48,0.6909031598324464
fold_2024,49,0.6908760601279359
fold_2024,50,0.690907872082533
fold_2024,51,0.6909332255720264
fold_2024,52,0.6909470320649771
fold_2024,53,0.6909651607252003
fold_2024,54,0.6909829622546666
fold_2024,55,0.6909890100831545
fold_2024,56,0.690987732807243
fold_2024,57,0.6909889424263151
fold_2024,58,0.6910023461185857
fold_2024,59,0.6910007981117887
fold_2024,60,0.691016851331517
fold_2024,61,0.6910329818845219
fold_2024,62,0.6910647983575504
fold_2024,63,0.6910840415979437
fold_2024,64,0.6911029678590968
fold_2024,65,0.6911252302801939
fold_2024,66,0.6911406626032517
fold_2024,67,0.6911231408610892
fold_2024,68,0.6911163434871685
fold_2024,69,0.6911319897547352
fold_2024,70,0.6911485919397298
fold_2024,71,0.6911568675332274
fold_2024,72,0.6911642443361669
fold_2024,73,0.6911629931551173
fold_2024,74,0.6911708620069608
fold_2024,75,0.6911723091519687
fold_2024,76,0.6911853988397098
fold_2024,77,0.6911931697895207
fold_2024,78,0.6912060199543818
fold_2024,79,0.691241020892061
fold_2024,80,0.6912562744195895
fold_2024,81,0.6912668299367624
fold_2024,82,0.6912778133015418
fold_2024,83,0.6912831799707351
fold_2024,84,0.691278628226193
fold_2024,85,0.6912753510347704
fold_2024,86,0.691262659827132
fold_2024,87,0.6912763528635109
fold_2024,88,0.691274338463252
fold_2024,89,0.6912691993996908
fold_2024,90,0.6912845922830997
fold_2024,91,0.6912948593890683
fold_2024,92,0.6913028280835232
fold_2024,93,0.6912997879015456
fold_2024,94,0.6913025526202478
fold_2024,95,0.6913197799258639
fold_2024,96,0.6913276002712874
fold_2024,97,0.691325480370025
fold_2024,98,0.6913449993313638
fold_2024,99,0.6913290963529326
fold_2024,100,0.6913423699677516
fold_2024,101,0.6913477385200081
fold_2024,102,0.691353326126466
fold_2024,103,0.6913594587353602
fold_2024,104,0.691381870897368
fold_2024,105,0.6913821608603452
fold_2024,106,0.6913824896521548
fold_2024,107,0.6913874212003093
fold_2024,108,0.6913927030948479
fold_2024,109,0.6913811363750297
fold_2024,110,0.6913865815289635
fold_2024,111,0.6913849365806458
fold_2024,112,0.6913914636147874
fold_2024,113,0.6913949594831088
fold_2024,114,0.6913837886310312
fold_2024,115,0.6913879962776921
fold_2024,116,0.6913893552983325
fold_2024,117,0.6913984313846481
fold_2024,118,0.6913851246626561
fold_2024,119,0.6913850976878043
fold_2024,120,0.691407059720633
fold_2024,121,0.6913961763560579
fold_2024,122,0.691417974852266
fold_2024,123,0.6914195571637124
fold_2024,124,0.6914119879984462
fold_2024,125,0.691406019984461
fold_2024,126,0.6913999623242436
fold_2024,127,0.6913943749121886
fold_2024,128,0.6913897298910248
fold_2024,129,0.6913909615903646
fold_2024,130,0.6913784346106853
fold_2024,131,0.6913649178932106
